ID,Age,AgeClass,Education,MaritalStatus,Children,Income,IncomeClass,Wines,Fruits,Meat,Fish,Sweet,Gold,TotalExpense,NumWeb,NumCatalog,NumStore,Cmp1,Cmp2
4743,56,BB-Others,PhD,Married,1,56242.0,Medium,689,8,167,11,8,88,971,8,4,11,0,0
8805,65,BB-Others,Graduation,Single,1,48904.0,Low,283,10,38,0,13,27,371,7,2,4,0,0
1542,50,Ger.X-BB,Graduation,Single,3,56243.0,Medium,347,0,35,4,3,7,396,4,2,8,0,0
6770,40,Ger.X,Graduation,Married,1,21355.0,Very Low,5,13,14,0,5,31,68,2,1,2,0,0
8773,54,Ger.X-BB,Master,Together,1,57420.0,Medium,280,0,18,0,0,24,322,5,1,6,0,0
10475,55,BB-Others,Master,Together,1,51381.5,Low,187,5,65,26,20,14,317,4,2,6,0,0
10420,70,BB-Others,Master,Divorced,1,46390.0,Low,95,14,64,2,9,38,222,4,2,3,0,0
7514,69,BB-Others,2n Cycle,Together,2,54342.0,Medium,84,10,34,11,10,28,177,3,1,4,0,0
2902,67,BB-Others,Graduation,Together,2,51381.5,Low,19,4,12,2,2,6,45,1,0,3,0,0
4345,61,BB-Others,2n Cycle,Single,2,51381.5,Low,5,1,9,2,0,4,21,1,0,2,0,0
793,52,Ger.X-BB,Graduation,Married,1,20895.0,Very Low,18,3,17,3,0,4,45,2,0,3,0,0
10909,77,BB-Others,Graduation,Married,0,92344.0,High,992,24,694,51,19,119,1899,5,10,5,0,0
3769,53,Ger.X-BB,PhD,Together,1,51381.5,Low,25,1,13,0,0,3,42,1,0,3,0,0
8702,49,Ger.X-BB,2n Cycle,Together,2,26907.0,Very Low,9,1,7,0,3,2,22,1,0,3,0,0
4791,45,Ger.X-BB,Graduation,Together,2,44964.0,Low,19,1,17,2,0,2,41,1,0,3,0,0
2963,46,Ger.X-BB,Graduation,Together,0,75507.0,High,709,93,374,104,80,80,1440,8,6,6,0,0
8216,53,Ger.X-BB,Master,Married,2,53761.0,Medium,158,0,76,13,7,71,325,4,4,3,0,0
8140,52,Ger.X-BB,Graduation,Together,1,22682.0,Very Low,10,14,29,4,2,36,95,2,1,4,0,0
10146,53,Ger.X-BB,PhD,Together,1,38887.0,Low,25,1,13,0,0,3,42,1,0,3,0,0
5289,50,Ger.X-BB,2n Cycle,Single,2,41658.0,Low,8,4,12,15,4,29,72,1,1,2,0,0
2587,53,Ger.X-BB,PhD,Married,1,29791.0,Very Low,14,0,6,0,0,0,20,2,0,3,0,0
4405,69,BB-Others,Master,Married,2,63915.0,Medium,622,7,115,30,0,15,789,6,3,12,0,0
8663,51,Ger.X-BB,Graduation,Divorced,2,39996.0,Low,11,0,3,0,0,1,15,1,0,2,0,0
2589,53,Ger.X-BB,Graduation,Divorced,1,26759.0,Very Low,25,3,16,8,5,2,59,2,1,3,0,0
3421,57,BB-Others,Master,Divorced,1,63841.0,Medium,635,15,100,20,7,131,908,9,3,9,0,0
10490,56,BB-Others,PhD,Married,2,51039.0,Low,100,64,79,65,0,109,417,6,2,4,0,0
4094,64,BB-Others,Graduation,Married,2,60544.0,Medium,201,2,43,3,5,35,289,5,1,5,0,0
9958,53,Ger.X-BB,Graduation,Married,1,65685.0,Medium,642,14,49,0,7,57,769,9,2,9,0,0
2534,72,BB-Others,Graduation,Married,1,37716.0,Low,97,1,41,6,2,41,188,4,1,3,0,0
4188,68,BB-Others,Graduation,Single,1,36864.0,Low,204,5,39,17,0,89,354,5,2,4,0,0
6613,55,BB-Others,Master,Married,1,44511.0,Low,513,7,133,46,14,14,727,8,4,8,0,0
10827,58,BB-Others,PhD,Married,2,36947.0,Low,88,3,21,4,1,29,146,3,0,4,0,0
5491,74,BB-Others,Master,Together,1,47352.0,Low,172,12,112,8,0,15,319,6,1,5,0,0
8402,72,BB-Others,Master,Married,1,67087.0,Medium,329,35,222,130,35,43,794,7,5,8,0,0
8783,75,BB-Others,Graduation,Married,1,57045.0,Medium,296,13,104,11,13,17,454,4,2,9,0,0
10010,72,BB-Others,PhD,Divorced,2,36957.0,Low,100,2,16,2,1,31,152,3,2,2,0,0
618,48,Ger.X-BB,PhD,Married,1,69389.0,High,422,7,238,69,46,15,797,7,2,12,0,0
9121,53,Ger.X-BB,Graduation,Married,1,80134.0,High,1218,16,272,104,0,80,1690,5,3,6,1,0
361,56,BB-Others,Master,Married,2,43142.0,Low,5,1,7,2,1,4,20,1,0,2,0,0
4310,81,BB-Others,Graduation,Married,0,80589.0,High,507,93,520,242,40,26,1428,5,10,5,1,0
2678,35,Ger.X,Graduation,Single,1,34412.0,Very Low,52,12,50,4,36,55,209,5,0,3,0,0
6376,46,Ger.X-BB,Graduation,Single,1,57537.0,Medium,191,56,139,51,8,100,545,4,3,8,0,0
524,59,BB-Others,Basic,Together,0,22634.0,Very Low,2,23,11,8,6,46,96,2,1,2,0,0
10341,77,BB-Others,Graduation,Together,0,51315.0,Low,68,28,39,16,30,41,222,2,2,5,0,0
5654,53,Ger.X-BB,Graduation,Married,3,36026.0,Low,20,4,10,6,4,17,61,2,0,3,0,0
4098,52,Ger.X-BB,Graduation,Married,2,24639.0,Very Low,20,3,16,0,4,1,44,2,0,4,0,0
5824,53,Ger.X-BB,PhD,Together,3,34578.0,Very Low,7,0,1,0,0,0,8,1,0,2,0,0
7000,53,Ger.X-BB,2n Cycle,Single,0,65704.0,Medium,279,172,74,38,8,246,817,2,10,10,0,0
2561,59,BB-Others,Graduation,Single,1,63810.0,Medium,977,12,253,16,12,101,1371,4,3,12,0,0
5229,56,BB-Others,PhD,Together,1,54132.0,Medium,30,1,8,0,0,3,42,1,0,3,0,0
4086,66,BB-Others,Graduation,Married,0,18690.0,Very Low,6,1,7,23,4,19,60,1,1,2,0,0
2428,55,BB-Others,Graduation,Married,1,28164.0,Very Low,3,18,26,11,8,12,78,2,0,4,0,0
8254,51,Ger.X-BB,PhD,Married,1,34596.0,Very Low,14,0,2,0,0,7,23,1,0,2,0,0
2836,53,Ger.X-BB,PhD,Married,1,43269.0,Low,10,1,7,0,0,1,19,1,0,2,0,0
8418,67,BB-Others,2n Cycle,Single,2,38741.0,Low,7,10,17,8,6,13,61,2,0,3,0,0
1362,53,Ger.X-BB,Graduation,Single,0,31907.0,Very Low,33,87,64,175,16,74,449,6,1,6,0,0
7152,42,Ger.X,Master,Married,1,27100.0,Very Low,12,0,13,2,0,10,37,1,0,3,0,0
10033,52,Ger.X-BB,2n Cycle,Divorced,1,31163.0,Very Low,2,3,10,11,2,10,38,1,0,3,0,0
9349,40,Ger.X,Graduation,Married,0,92533.0,High,693,21,118,110,147,42,1131,6,5,11,1,0
274,52,Ger.X-BB,Graduation,Single,2,34853.0,Very Low,9,3,15,2,3,2,34,2,0,3,0,0
3388,58,BB-Others,Graduation,Divorced,2,70844.0,High,129,26,67,3,67,2,294,6,1,5,0,0
922,46,Ger.X-BB,2n Cycle,Married,2,31086.0,Very Low,16,2,11,3,0,16,48,1,1,2,0,0
8588,64,BB-Others,Graduation,Married,2,60544.0,Medium,201,2,43,3,5,35,289,5,1,5,0,0
2518,39,Ger.X,2n Cycle,Together,0,20491.0,Very Low,5,4,5,4,2,10,30,0,1,2,0,0
574,61,BB-Others,Graduation,Married,0,42523.0,Low,14,36,11,3,26,35,125,1,1,4,0,0
3220,42,Ger.X,Graduation,Married,1,39922.0,Low,29,12,59,19,1,36,156,3,0,4,0,0
5967,73,BB-Others,Graduation,Together,2,33402.0,Very Low,26,2,19,10,5,8,70,2,1,3,0,0
1183,76,BB-Others,Master,Married,2,36408.0,Low,9,1,4,3,2,3,22,1,0,2,0,0
6856,46,Ger.X-BB,Graduation,Together,1,21645.0,Very Low,14,0,23,4,5,19,65,3,0,3,0,0
4530,77,BB-Others,Master,Widow,0,78427.0,High,972,19,595,180,26,138,1930,3,7,10,1,0
1553,79,BB-Others,Graduation,Together,0,82657.0,High,966,168,672,246,105,126,2283,7,5,10,1,0
4682,67,BB-Others,Graduation,Married,0,51876.0,Medium,99,27,102,28,48,6,310,2,2,8,0,0
8204,54,Ger.X-BB,2n Cycle,Married,0,78041.0,High,482,35,553,72,160,17,1319,4,4,9,0,0
5221,68,BB-Others,Graduation,Married,1,52852.0,Medium,714,8,99,11,0,47,879,10,7,5,0,0
1232,43,Ger.X,PhD,Together,0,70038.0,High,587,54,348,71,54,130,1244,4,4,8,0,0
1927,52,Ger.X-BB,2n Cycle,Together,1,69401.0,High,399,27,159,58,8,39,690,4,4,5,0,0
5788,53,Ger.X-BB,Graduation,Together,1,46053.0,Low,56,10,92,19,7,25,209,3,2,4,0,0
6652,60,BB-Others,Graduation,Married,0,77343.0,High,227,151,573,98,54,31,1134,3,4,9,0,0
6246,72,BB-Others,Graduation,Single,0,73892.0,High,703,102,601,0,58,43,1507,3,11,8,0,0
5975,58,BB-Others,PhD,Single,1,40304.0,Low,37,0,17,0,0,3,57,2,0,3,0,0
6875,60,BB-Others,PhD,Together,0,32727.0,Very Low,167,13,180,86,13,70,529,7,3,5,0,0
4399,56,BB-Others,Graduation,Together,0,68695.0,High,458,81,356,106,50,40,1091,4,4,7,0,0
4042,54,Ger.X-BB,Graduation,Divorced,1,43300.0,Low,91,3,52,2,1,31,180,4,0,4,0,0
2157,53,Ger.X-BB,Graduation,Together,2,26290.0,Very Low,15,8,16,11,5,22,77,2,0,4,0,0
10133,55,BB-Others,Graduation,Single,0,93790.0,High,1302,68,731,89,114,45,2349,6,7,12,1,0
2525,51,Ger.X-BB,PhD,Married,0,38410.0,Low,153,64,123,116,64,14,534,5,2,9,0,0
8233,75,BB-Others,Master,Widow,1,64866.0,Medium,508,5,21,7,5,10,556,7,3,7,0,0
9483,66,BB-Others,Graduation,Together,1,57957.0,Medium,290,59,177,77,5,29,637,4,6,8,0,0
2945,70,BB-Others,PhD,Together,2,46015.0,Low,38,0,2,0,0,6,46,1,0,3,0,1
10403,47,Ger.X-BB,Graduation,Together,1,16531.0,Very Low,2,13,6,7,5,11,44,3,0,3,0,0
5074,39,Ger.X,Master,Married,1,28072.0,Very Low,30,0,10,2,0,5,47,1,0,3,0,0
10524,62,BB-Others,Master,Divorced,1,49476.0,Low,386,23,95,54,41,196,795,2,11,5,0,0
4690,72,BB-Others,Graduation,Married,1,50725.0,Low,443,10,75,0,10,48,586,8,1,8,0,0
7521,73,BB-Others,Graduation,Together,0,83844.0,High,901,31,345,75,31,191,1574,4,4,11,0,0
7196,75,BB-Others,PhD,Married,2,41145.0,Low,9,0,3,0,0,1,13,0,0,3,0,0
4406,55,BB-Others,Graduation,Together,1,67419.0,Medium,846,84,352,91,56,42,1471,9,4,8,0,0
9672,55,BB-Others,2n Cycle,Married,2,23162.0,Very Low,8,3,9,19,4,22,65,1,1,3,0,0
4864,48,Ger.X-BB,Graduation,Married,1,34380.0,Very Low,72,7,58,13,1,24,175,4,1,3,0,0
4706,59,BB-Others,Graduation,Single,1,34704.0,Very Low,29,0,5,0,1,5,40,1,0,3,0,0
4070,56,BB-Others,PhD,Married,2,94384.0,High,169,24,553,188,0,144,1078,8,5,4,0,0
25,67,BB-Others,Graduation,Married,1,65148.0,Medium,460,35,422,33,12,153,1115,6,6,7,0,0
3697,71,BB-Others,Graduation,Together,1,39898.0,Low,69,8,26,12,7,12,134,3,0,4,0,0
217,69,BB-Others,Master,Single,0,64857.0,Medium,556,14,717,210,0,43,1540,7,5,10,0,0
4220,55,BB-Others,PhD,Married,1,59892.0,Medium,73,0,13,0,1,0,87,2,1,3,0,0
5286,38,Ger.X,Master,Single,0,41020.0,Low,112,1,54,7,7,36,217,3,2,4,0,0
9559,64,BB-Others,PhD,Married,1,57072.0,Medium,944,0,60,0,0,30,1034,7,5,13,0,0
2849,46,Ger.X-BB,Graduation,Single,1,60474.0,Medium,265,199,303,234,9,170,1180,10,2,12,0,0
7787,65,BB-Others,Graduation,Together,1,62807.0,Medium,526,28,135,10,21,99,819,5,3,12,0,0
3102,44,Ger.X,2n Cycle,Together,1,19414.0,Very Low,2,3,12,3,5,7,32,1,0,3,0,0
5868,45,Ger.X-BB,Graduation,Married,1,19107.0,Very Low,2,4,9,10,5,16,46,1,0,3,0,0
8370,49,Ger.X-BB,2n Cycle,Together,1,75484.0,High,378,97,259,197,194,34,1159,7,3,6,0,0
9988,49,Ger.X-BB,Master,Single,1,70379.0,High,553,25,142,65,67,8,860,6,3,13,0,0
2939,55,BB-Others,Master,Together,0,79419.0,High,751,127,687,20,15,31,1631,4,6,4,0,0
5529,79,BB-Others,PhD,Together,3,64014.0,Medium,406,0,30,0,0,8,444,8,2,5,1,0
9743,70,BB-Others,Graduation,Married,1,76998.0,High,1449,89,161,69,35,107,1910,11,8,8,0,0
5763,53,Ger.X-BB,Master,Together,1,49854.0,Low,123,17,171,39,0,30,380,6,2,5,0,0
3478,54,Ger.X-BB,PhD,Married,2,60585.0,Medium,267,42,309,55,42,21,736,7,4,9,0,0
7494,75,BB-Others,PhD,Divorced,2,42873.0,Low,209,0,40,3,2,15,269,6,1,4,0,0
1763,37,Ger.X,Graduation,Together,0,87679.0,High,1259,172,815,97,148,33,2524,7,11,10,1,0
7250,47,Ger.X-BB,Graduation,Together,1,57867.0,Medium,344,35,178,15,23,17,612,7,2,9,0,0
2005,35,Ger.X,Graduation,Married,1,35765.0,Low,22,3,30,0,5,15,75,2,0,4,0,0
10770,66,BB-Others,Graduation,Married,0,65492.0,Medium,247,161,295,210,85,47,1045,4,7,13,0,0
6885,48,Ger.X-BB,Graduation,Divorced,1,32952.0,Very Low,38,0,12,3,1,1,55,2,0,3,0,0
2072,56,BB-Others,PhD,Together,1,53374.0,Medium,896,10,101,13,10,34,1064,4,2,9,0,0
9463,66,BB-Others,Graduation,Together,1,71706.0,High,931,56,253,91,98,14,1443,9,5,7,0,0
6318,37,Ger.X,Graduation,Married,0,68487.0,High,758,12,385,33,89,89,1366,9,7,13,0,0
4093,50,Ger.X-BB,Master,Together,2,53253.0,Medium,216,9,57,20,9,125,436,4,3,5,0,0
5751,52,Ger.X-BB,2n Cycle,Divorced,1,31163.0,Very Low,2,3,10,11,2,10,38,1,0,3,0,0
3340,48,Ger.X-BB,Graduation,Married,1,42014.0,Low,244,15,108,4,15,50,436,7,1,6,0,0
3594,52,Ger.X-BB,Master,Married,2,54108.0,Medium,539,6,91,8,6,97,747,8,2,9,0,0
3584,70,BB-Others,PhD,Single,0,49667.0,Low,1181,26,120,17,13,39,1396,5,10,5,0,0
3643,51,Ger.X-BB,Master,Married,0,63206.0,Medium,750,8,125,11,8,26,928,4,3,6,0,0
851,53,Ger.X-BB,Master,Married,2,57136.0,Medium,306,5,109,21,109,92,642,5,2,10,0,0
7706,50,Ger.X-BB,2n Cycle,Together,1,46772.0,Low,350,104,189,197,151,57,1048,11,8,5,0,0
3967,54,Ger.X-BB,PhD,Married,0,78931.0,High,331,197,170,58,152,35,943,2,8,13,0,0
10128,67,BB-Others,Graduation,Together,1,53977.0,Medium,620,16,165,0,24,82,907,5,5,12,0,0
486,37,Ger.X,Graduation,Married,0,84219.0,High,434,137,400,45,137,45,1198,3,4,10,0,0
9,50,Ger.X-BB,Master,Single,2,46098.0,Low,57,0,27,0,0,36,120,3,2,2,0,0
9451,60,BB-Others,Graduation,Married,1,73538.0,High,811,76,428,99,137,107,1658,10,4,9,0,0
9264,39,Ger.X,Graduation,Married,0,79529.0,High,423,42,706,73,197,197,1638,4,8,9,0,0
3865,48,Ger.X-BB,2n Cycle,Together,0,20981.0,Very Low,2,12,10,6,13,30,73,3,1,2,0,0
2853,45,Ger.X-BB,Graduation,Single,1,51766.0,Medium,60,51,87,6,20,51,275,4,2,4,0,0
1490,63,BB-Others,Graduation,Married,1,55759.0,Medium,675,0,85,10,7,77,854,10,3,8,0,0
6310,47,Ger.X-BB,Graduation,Married,1,33039.0,Very Low,30,8,12,8,8,12,78,2,0,4,0,0
10380,53,Ger.X-BB,Master,Married,1,37787.0,Low,40,1,40,4,3,18,106,3,0,3,0,0
3887,55,BB-Others,Graduation,Single,1,27242.0,Very Low,3,17,26,20,1,39,106,2,0,3,0,0
4278,42,Ger.X,PhD,Single,0,87188.0,High,910,111,724,49,74,55,1923,10,2,6,0,0
8643,54,Ger.X-BB,Graduation,Together,0,69930.0,High,252,98,827,219,70,196,1662,4,5,12,0,0
1998,49,Ger.X-BB,Graduation,Single,1,37697.0,Low,34,6,21,11,4,8,84,2,1,3,0,0
10795,52,Ger.X-BB,PhD,Married,1,37401.0,Low,19,3,19,3,1,3,48,2,0,3,0,0
11110,52,Ger.X-BB,Graduation,Single,1,7705.92,Very Low,2,1,1,0,0,1,5,0,0,0,0,0
2408,49,Ger.X-BB,Graduation,Married,2,58597.0,Medium,490,0,184,10,28,21,733,7,4,9,0,0
202,77,BB-Others,PhD,Widow,0,82032.0,High,332,194,377,149,125,57,1234,4,6,7,0,0
7998,67,BB-Others,Graduation,Together,2,28087.0,Very Low,53,8,17,13,0,21,112,2,2,2,0,0
830,38,Ger.X,PhD,Single,0,74004.0,High,784,48,560,42,176,48,1658,4,6,4,1,0
3536,65,BB-Others,Graduation,Together,1,19740.0,Very Low,7,11,3,10,4,20,55,1,1,3,0,0
6050,50,Ger.X-BB,2n Cycle,Married,1,57036.0,Medium,1171,43,219,19,14,47,1513,6,3,13,0,0
125,67,BB-Others,2n Cycle,Together,2,53083.0,Medium,215,7,33,3,0,13,271,5,1,5,0,0
3463,50,Ger.X-BB,PhD,Married,1,69283.0,High,674,62,134,0,26,8,904,7,3,13,0,0
2804,50,Ger.X-BB,Master,Single,2,46098.0,Low,57,0,27,0,0,36,120,3,2,2,0,0
3745,37,Ger.X,2n Cycle,Married,1,23331.0,Very Low,5,36,7,0,10,45,103,3,0,3,0,0
9771,37,Ger.X,2n Cycle,Single,1,23331.0,Very Low,104,20,101,24,15,5,269,5,1,5,0,0
451,36,Ger.X,Graduation,Single,1,9255.0,Very Low,9,0,7,2,0,4,22,1,1,2,0,0
10530,66,BB-Others,PhD,Widow,0,67786.0,Medium,431,82,441,80,20,102,1156,3,6,6,0,0
1079,54,Ger.X-BB,PhD,Married,1,71969.0,High,1000,0,76,0,0,10,1086,3,4,9,0,0
8920,58,BB-Others,Master,Single,1,59235.0,Medium,448,40,469,80,0,91,1128,11,2,12,0,0
6678,36,Ger.X,Graduation,Together,1,31928.0,Very Low,33,4,24,4,2,5,72,3,0,4,0,0
3852,64,BB-Others,Master,Together,2,74881.0,High,505,72,270,36,27,54,964,9,2,12,0,0
528,47,Ger.X-BB,Graduation,Married,0,65819.0,Medium,267,38,701,149,165,63,1383,5,4,10,0,0
73,72,BB-Others,PhD,Single,3,51411.0,Medium,14,0,3,0,0,1,18,0,0,3,0,0
5589,61,BB-Others,Graduation,Divorced,1,51983.0,Medium,631,0,115,10,7,30,793,9,2,10,0,0
10212,39,Ger.X,Master,Together,1,42386.0,Low,65,4,16,0,4,11,100,3,0,3,0,0
6365,38,Ger.X,2n Cycle,Married,0,30390.0,Very Low,10,12,12,25,1,20,80,2,0,3,0,0
5636,62,BB-Others,Graduation,Single,0,30983.0,Very Low,51,4,50,12,1,49,167,4,0,3,0,0
591,68,BB-Others,Graduation,Widow,1,66033.0,Medium,293,35,179,46,59,65,677,8,3,7,0,0
2217,50,Ger.X-BB,2n Cycle,Married,2,37284.0,Low,11,1,2,2,1,6,23,0,0,3,0,0
2544,74,BB-Others,Master,Divorced,1,57530.0,Medium,50,1,27,6,7,1,92,1,1,4,0,0
7725,60,BB-Others,2n Cycle,Married,0,76800.0,High,173,26,255,35,71,81,641,4,4,7,0,0
8091,69,BB-Others,Graduation,Married,1,63943.0,Medium,423,184,368,13,97,21,1106,6,4,6,0,0
7321,63,BB-Others,Graduation,Together,0,76081.0,High,292,30,415,63,33,200,1033,4,5,4,1,0
5462,51,Ger.X-BB,Graduation,Married,1,67445.0,Medium,757,80,217,29,80,11,1174,9,6,12,0,0
7791,58,BB-Others,Master,Married,2,37054.0,Low,12,1,6,0,1,5,25,1,0,3,0,0
955,63,BB-Others,Master,Together,2,47175.0,Low,167,2,44,6,2,19,240,4,2,4,0,0
4037,49,Ger.X-BB,Graduation,Divorced,1,31859.0,Very Low,3,1,3,8,0,5,20,1,0,2,0,0
6642,64,BB-Others,Graduation,Divorced,3,27215.0,Very Low,30,5,22,8,9,28,102,2,1,4,0,0
2793,49,Ger.X-BB,PhD,Divorced,1,70179.0,High,532,88,168,69,44,133,1034,7,3,13,0,0
5424,42,Ger.X,Graduation,Married,1,39922.0,Low,29,12,59,19,1,36,156,3,0,4,0,0
879,49,Ger.X-BB,Master,Married,2,49681.0,Low,411,0,26,0,0,21,458,7,1,7,0,0
9530,37,Ger.X,Graduation,Married,1,24645.0,Very Low,5,3,4,4,1,0,17,1,0,2,0,0
4828,71,BB-Others,Graduation,Divorced,1,79865.0,High,71,99,278,185,121,38,792,5,10,5,0,0
10699,40,Ger.X,Graduation,Married,1,44322.0,Low,46,0,40,3,0,3,92,3,0,3,0,0
1497,73,BB-Others,Graduation,Single,1,47958.0,Low,268,11,88,15,3,22,407,6,3,5,0,0
7476,61,BB-Others,Master,Single,1,63972.0,Medium,928,63,254,0,12,12,1269,5,4,10,0,0
4390,71,BB-Others,Graduation,Together,1,75315.0,High,459,15,171,142,23,31,841,5,4,12,0,0
10478,75,BB-Others,PhD,Married,2,55517.0,Medium,483,0,108,0,6,36,633,11,1,6,0,0
1081,68,BB-Others,PhD,Married,3,75283.0,High,733,9,180,12,19,66,1019,6,3,5,0,0
4261,79,BB-Others,PhD,Single,0,82800.0,High,1006,22,115,59,68,45,1315,7,6,12,1,0
9916,71,BB-Others,Graduation,Married,2,38998.0,Low,34,1,14,0,0,5,54,2,0,3,0,0
5350,34,Milennials,Master,Single,0,90638.0,High,1156,120,915,94,144,96,2525,3,4,10,0,0
8135,39,Ger.X,Master,Married,1,27161.0,Very Low,7,4,23,7,0,11,52,1,0,3,0,0
8685,48,Ger.X-BB,Graduation,Married,1,42014.0,Low,244,15,108,4,15,50,436,7,1,6,0,0
4967,65,BB-Others,PhD,Together,1,38201.0,Low,233,0,23,0,0,12,268,5,1,5,0,0
2130,43,Ger.X,Graduation,Together,2,45203.0,Low,35,3,67,10,8,24,147,3,1,3,0,0
9298,78,BB-Others,PhD,Together,0,81574.0,High,1252,0,465,46,35,0,1798,4,5,8,0,0
8175,33,Milennials,Graduation,Married,0,34935.0,Very Low,34,4,66,3,10,20,137,2,1,4,0,0
6257,49,Ger.X-BB,Master,Single,1,60482.0,Medium,255,43,134,37,14,24,507,7,2,7,0,0
3790,69,BB-Others,Graduation,Together,3,34633.0,Very Low,8,1,5,0,0,1,15,1,0,2,0,0
9952,78,BB-Others,Master,Together,0,78093.0,High,368,32,639,13,43,10,1105,4,7,5,0,0
3503,75,BB-Others,Graduation,Divorced,0,82460.0,High,255,47,573,52,32,15,974,5,3,6,0,0
5223,59,BB-Others,Master,Together,1,45903.0,Low,33,8,10,2,10,3,66,2,1,3,0,0
4608,38,Ger.X,Graduation,Divorced,0,81361.0,High,163,23,424,27,65,76,778,3,10,13,0,0
1626,52,Ger.X-BB,PhD,Divorced,2,35860.0,Low,15,0,8,4,2,20,49,1,1,2,0,0
4764,73,BB-Others,Master,Together,2,40442.0,Low,45,12,52,25,22,13,169,3,1,4,0,0
2471,60,BB-Others,Graduation,Married,0,61482.0,Medium,48,58,68,16,66,43,299,3,2,6,0,0
5892,45,Ger.X-BB,Graduation,Married,1,34968.0,Very Low,158,6,45,8,2,2,221,3,2,5,0,0
2612,38,Ger.X,Graduation,Married,0,75794.0,High,754,160,625,63,32,48,1682,7,5,12,1,0
4971,63,BB-Others,PhD,Together,1,31497.0,Very Low,108,1,28,13,1,4,155,3,1,4,0,0
5185,70,BB-Others,Graduation,Married,0,74268.0,High,199,66,315,97,174,41,892,4,3,5,0,0
10069,37,Ger.X,Basic,Together,1,13724.0,Very Low,2,7,5,2,15,27,58,2,0,2,0,0
2262,60,BB-Others,Master,Together,1,45143.0,Low,202,5,74,11,5,14,311,6,1,5,0,0
1131,58,BB-Others,PhD,Single,1,52569.0,Medium,85,0,3,0,0,7,95,2,0,4,0,0
1041,52,Ger.X-BB,PhD,Single,1,48432.0,Low,322,3,50,4,3,42,424,7,1,6,0,0
24,65,BB-Others,Master,Together,2,17144.0,Very Low,18,2,19,0,2,6,47,3,0,4,0,0
3409,41,Ger.X,Graduation,Single,1,36108.0,Low,141,8,129,3,11,47,339,7,1,4,0,0
7022,54,Ger.X-BB,Graduation,Married,1,76445.0,High,739,107,309,140,80,35,1410,2,5,13,0,0
7943,50,Ger.X-BB,PhD,Married,1,36663.0,Low,18,0,6,3,3,5,35,1,1,3,0,0
5272,60,BB-Others,Master,Married,1,53843.0,Medium,378,0,88,19,4,73,562,8,5,3,0,0
5453,69,BB-Others,Master,Married,0,90226.0,High,1083,108,649,253,151,108,2352,4,7,12,1,0
2565,70,BB-Others,Master,Divorced,0,70638.0,High,1016,12,215,16,12,63,1334,4,5,10,0,0
800,65,BB-Others,Graduation,Together,2,44512.0,Low,23,1,6,0,0,2,32,1,0,3,0,0
11092,64,BB-Others,Graduation,Married,2,27116.0,Very Low,12,1,21,2,2,3,41,2,0,3,0,0
5062,62,BB-Others,PhD,Married,2,54072.0,Medium,35,0,4,0,0,0,39,2,0,2,0,0
8969,48,Ger.X-BB,Graduation,Married,1,71855.0,High,548,31,422,0,112,28,1141,5,5,11,0,0
4656,35,Ger.X,2n Cycle,Single,1,51250.0,Low,342,32,230,34,32,40,710,10,5,4,0,0
4480,52,Ger.X-BB,Master,Married,1,60432.0,Medium,365,3,15,4,3,11,401,7,2,5,0,0
9971,61,BB-Others,PhD,Married,1,65526.0,Medium,397,19,69,12,0,9,506,4,4,8,0,0
6729,37,Ger.X,Graduation,Single,0,68655.0,High,456,19,832,75,118,38,1538,4,5,11,0,0
1773,47,Ger.X-BB,2n Cycle,Married,0,12393.0,Very Low,5,6,15,11,7,13,57,2,0,3,0,0
9242,35,Ger.X,Graduation,Single,0,64509.0,Medium,836,185,575,24,25,77,1722,6,3,9,0,0
1764,50,Ger.X-BB,Graduation,Single,1,33955.0,Very Low,100,2,128,23,7,10,270,5,1,5,0,0
6215,48,Ger.X-BB,Graduation,Married,2,31353.0,Very Low,10,0,10,3,1,7,31,1,1,2,0,0
10099,41,Ger.X,Graduation,Married,1,55434.0,Medium,238,115,215,169,69,76,882,5,3,13,0,0
5423,42,Ger.X,Graduation,Together,1,28359.0,Very Low,6,0,5,2,1,2,16,1,0,2,0,0
940,38,Ger.X,Graduation,Single,1,57100.0,Medium,158,11,99,15,11,17,311,3,2,7,0,0
3011,60,BB-Others,Graduation,Married,1,69139.0,High,86,12,75,33,15,6,227,4,1,5,0,0
3298,69,BB-Others,Master,Married,1,52973.0,Medium,856,0,76,12,9,199,1152,9,6,9,0,0
8286,60,BB-Others,PhD,Together,1,51717.0,Medium,98,1,17,0,1,5,122,3,0,4,0,0
9668,54,Ger.X-BB,Graduation,Married,1,18793.0,Very Low,4,16,20,0,17,20,77,2,0,4,0,0
5120,43,Ger.X,2n Cycle,Together,0,66664.0,Medium,398,96,447,220,96,32,1289,5,7,6,0,0
6097,66,BB-Others,Graduation,Single,2,50664.0,Low,313,8,104,6,4,126,561,8,1,6,0,0
7019,62,BB-Others,Graduation,Together,2,54414.0,Medium,109,18,16,24,26,18,211,3,1,5,0,0
7408,73,BB-Others,PhD,Married,1,54549.0,Medium,216,2,6,0,0,9,233,5,1,4,0,0
8041,54,Ger.X-BB,PhD,Widow,1,47111.0,Low,595,71,153,120,112,41,1092,3,2,10,0,0
252,62,BB-Others,PhD,Divorced,0,41003.0,Low,123,133,142,71,44,88,601,6,2,8,0,0
